obs_wl_nm,ritz_wl_nm,wavelength_nm,aki_s-1,acc,transition_type,spectra_query,element,ion_stage,species,transition,rel_intensity,source
471.0823,471.082366,471.0823,500000.0,C+,,Ar II,Ar,II,Ar II,,500000.0,live_nist
472.15913,472.159064,472.15913,15000000.0,D,,Ar II,Ar,II,Ar II,,15000000.0,live_nist
472.68681,472.686807,472.68681,58800000.0,A,,Ar II,Ar,II,Ar II,,58800000.0,live_nist
473.0672,473.067157,473.0672,,,,Ar II,Ar,II,Ar II,,,live_nist
473.2053,473.205302,473.2053,6700000.0,B,,Ar II,Ar,II,Ar II,,6700000.0,live_nist
473.59055,473.590548,473.59055,58000000.0,A,,Ar II,Ar,II,Ar II,,58000000.0,live_nist
474.319,474.3195,474.319,,,,Ar II,Ar,II,Ar II,,,live_nist
475.72197,475.721993,475.72197,,,,Ar II,Ar,II,Ar II,,,live_nist
476.48644,476.486444,476.48644,64000000.0,B,,Ar II,Ar,II,Ar II,,64000000.0,live_nist
478.615,478.61483,478.615,,,,Ar II,Ar,II,Ar II,,,live_nist
479.20818,479.208185,479.20818,,,,Ar II,Ar,II,Ar II,,,live_nist
479.259,479.259,479.259,,,,Ar II,Ar,II,Ar II,,,live_nist
479.371,479.3711,479.371,,,,Ar II,Ar,II,Ar II,,,live_nist
480.60202,480.602014,480.60202,78000000.0,A,,Ar II,Ar,II,Ar II,,78000000.0,live_nist
484.12,484.1197,484.12,,,,Ar II,Ar,II,Ar II,,,live_nist
484.78095,484.780955,484.78095,84900000.0,B,,Ar II,Ar,II,Ar II,,84900000.0,live_nist
484.79991,484.79977,484.79991,,,,Ar II,Ar,II,Ar II,,,live_nist
485.6156,485.61557,485.6156,,,,Ar II,Ar,II,Ar II,,,live_nist
486.59109,486.591056,486.59109,15000000.0,D,,Ar II,Ar,II,Ar II,,15000000.0,live_nist
486.75554,486.7556,486.75554,,,,Ar II,Ar,II,Ar II,,,live_nist
487.712,487.71202,487.712,,,,Ar II,Ar,II,Ar II,,,live_nist
487.98634,487.986345,487.98634,82300000.0,A,,Ar II,Ar,II,Ar II,,82300000.0,live_nist
488.22424,488.22431,488.22424,,,,Ar II,Ar,II,Ar II,,,live_nist
488.82605,488.82611,488.82605,,,,Ar II,Ar,II,Ar II,,,live_nist
488.90419,488.904194,488.90419,19000000.0,C,,Ar II,Ar,II,Ar II,,19000000.0,live_nist
490.47514,490.475143,490.47514,3700000.0,B+,,Ar II,Ar,II,Ar II,,3700000.0,live_nist
491.43151,491.431459,491.43151,,,,Ar II,Ar,II,Ar II,,,live_nist
493.32089,493.320891,493.32089,14400000.0,A,,Ar II,Ar,II,Ar II,,14400000.0,live_nist
493.6083,493.608555,493.6083,700000.0,C+,,Ar II,Ar,II,Ar II,,700000.0,live_nist
494.2921,494.29215,494.2921,,,,Ar II,Ar,II,Ar II,,,live_nist
494.93999,494.939807,494.93999,,,,Ar II,Ar,II,Ar II,,,live_nist
495.2924,495.292311,495.2924,600000.0,D,,Ar II,Ar,II,Ar II,,600000.0,live_nist
495.51096,495.51112,495.51096,,,,Ar II,Ar,II,Ar II,,,live_nist
495.9478,495.948667,495.9478,,,,Ar II,Ar,II,Ar II,,,live_nist
496.50794,496.507942,496.50794,39400000.0,A,,Ar II,Ar,II,Ar II,,39400000.0,live_nist
497.21599,497.215984,497.21599,9700000.0,B+,,Ar II,Ar,II,Ar II,,9700000.0,live_nist
498.0025,498.003313,498.0025,,,,Ar II,Ar,II,Ar II,,,live_nist
499.072,499.073652,499.072,,,,Ar II,Ar,II,Ar II,,,live_nist
499.345,499.345575,499.345,,,,Ar II,Ar,II,Ar II,,,live_nist
499.3746,499.37552,499.3746,,,,Ar II,Ar,II,Ar II,,,live_nist
499.6782,499.679301,499.6782,,,,Ar II,Ar,II,Ar II,,,live_nist
257.76,257.79,257.76,,,,He I,He,I,He I,,,live_nist
267.7135,267.7128036,267.7135,441740.0,AAA,,He I,He,I,He I,,441740.0,live_nist
267.7135,267.7128518,267.7135,441740.0,AAA,,He I,He,I,He I,,441740.0,live_nist
267.7135,267.7128557,267.7135,441740.0,AAA,,He I,He,I,He I,,441740.0,live_nist
269.6119,269.6117592,269.6119,602340.0,AAA,,He I,He,I,He I,,602340.0,live_nist
269.6119,269.6118264,269.6119,602340.0,AAA,,He I,He,I,He I,,602340.0,live_nist
269.6119,269.6118319,269.6119,602340.0,AAA,,He I,He,I,He I,,602340.0,live_nist
272.3191,272.3191003,272.3191,849960.0,AAA,,He I,He,I,He I,,849960.0,live_nist
272.3191,272.3191983,272.3191,849960.0,AAA,,He I,He,I,He I,,849960.0,live_nist
272.3191,272.3192063,272.3191,849960.0,AAA,,He I,He,I,He I,,849960.0,live_nist
,276.3801583,276.3801583,1250800.0,AAA,,He I,He,I,He I,,1250800.0,live_nist
,276.3803097,276.3803097,1250800.0,AAA,,He I,He,I,He I,,1250800.0,live_nist
,276.3803221,276.3803221,1250800.0,AAA,,He I,He,I,He I,,1250800.0,live_nist
281.82,281.82,281.82,,,,He I,He,I,He I,,,live_nist
,282.9078411,282.9078411,1938900.0,AAA,,He I,He,I,He I,,1938900.0,live_nist
,282.9080951,282.9080951,1938900.0,AAA,,He I,He,I,He I,,1938900.0,live_nist
,282.9081157,282.9081157,1938900.0,AAA,,He I,He,I,He I,,1938900.0,live_nist
294.5106,294.5098929,294.5106,3200600.0,AAA,,He I,He,I,He I,,3200600.0,live_nist
294.5106,294.510374,294.5106,3200600.0,AAA,,He I,He,I,He I,,3200600.0,live_nist
294.5106,294.5104132,294.5106,3200600.0,AAA,,He I,He,I,He I,,3200600.0,live_nist
301.37,301.371,301.37,,,,He I,He,I,He I,,,live_nist
,318.7733181,318.7733181,5636100.0,AAA,,He I,He,I,He I,,5636100.0,live_nist
318.7745,318.7744395,318.7745,5636100.0,AAA,,He I,He,I,He I,,5636100.0,live_nist
318.7745,318.774531,318.7745,5636100.0,AAA,,He I,He,I,He I,,5636100.0,live_nist
323.1266,323.1270394,323.1266,510150.0,AAA,,He I,He,I,He I,,510150.0,live_nist
325.8275,325.8273506,325.8275,696270.0,AAA,,He I,He,I,He I,,696270.0,live_nist
,329.6772939,329.6772939,984320.0,AAA,,He I,He,I,He I,,984320.0,live_nist
,335.4555098,335.4555098,1453700.0,AAA,,He I,He,I,He I,,1453700.0,live_nist
,344.7589034,344.7589034,2269100.0,AAA,,He I,He,I,He I,,2269100.0,live_nist
,344.9270805,344.9270805,3.9163,AAA,E2,He I,He,I,He I,E2,3.9163,live_nist
355.4415,355.440614,355.4415,36386.0,AAA,,He I,He,I,He I,,36386.0,live_nist
355.4415,355.4406289,355.4415,327450.0,AAA,,He I,He,I,He I,,327450.0,live_nist
355.4415,355.44063,355.4415,130990.0,AAA,,He I,He,I,He I,,130990.0,live_nist
355.4415,355.4415799,355.4415,545790.0,AAA,,He I,He,I,He I,,545790.0,live_nist
355.4415,355.4415948,355.4415,982350.0,AAA,,He I,He,I,He I,,982350.0,live_nist
,355.4540654,355.4540654,727720.0,AAA,,He I,He,I,He I,,727720.0,live_nist
356.2979,356.2969075,356.2979,268680.0,AAA,,He I,He,I,He I,,268680.0,live_nist
356.2979,356.297878,356.2979,161210.0,AAA,,He I,He,I,He I,,161210.0,live_nist
,356.3104237,356.3104237,53735.0,AAA,,He I,He,I,He I,,53735.0,live_nist
358.727,358.7261797,358.727,50298.0,AAA,,He I,He,I,He I,,50298.0,live_nist
358.727,358.7262006,358.727,452650.0,AAA,,He I,He,I,He I,,452650.0,live_nist
358.727,358.726202,358.727,1810700.0,AAA,,He I,He,I,He I,,1810700.0,live_nist
358.727,358.7271635,358.727,754480.0,AAA,,He I,He,I,He I,,754480.0,live_nist
358.727,358.7271843,358.727,1358000.0,AAA,,He I,He,I,He I,,1358000.0,live_nist
,358.739881,358.739881,1006000.0,AAA,,He I,He,I,He I,,1006000.0,live_nist
,359.9304502,359.9304502,373580.0,AAA,,He I,He,I,He I,,373580.0,live_nist
,359.9314406,359.9314406,224150.0,AAA,,He I,He,I,He I,,224150.0,live_nist
,359.9442436,359.9442436,74716.0,AAA,,He I,He,I,He I,,74716.0,live_nist
361.3643,361.3642093,361.3643,3802200.0,AAA,,He I,He,I,He I,,3802200.0,live_nist
,361.6802369,361.6802369,8.2983,AAA,E2,He I,He,I,He I,E2,8.2983,live_nist
,363.4230767,363.4230767,72396.0,AAA,,He I,He,I,He I,,72396.0,live_nist
,363.4231071,363.4231071,651510.0,AAA,,He I,He,I,He I,,651510.0,live_nist
,363.4231092,363.4231092,2606300.0,AAA,,He I,He,I,He I,,2606300.0,live_nist
,363.4240864,363.4240864,1085900.0,AAA,,He I,He,I,He I,,1085900.0,live_nist
,363.4241168,363.4241168,1954600.0,AAA,,He I,He,I,He I,,1954600.0,live_nist
,363.437139,363.437139,1447900.0,AAA,,He I,He,I,He I,,1447900.0,live_nist
365.199,365.1981531,365.199,541360.0,AAA,,He I,He,I,He I,,541360.0,live_nist
365.199,365.1991727,365.199,324810.0,AAA,,He I,He,I,He I,,324810.0,live_nist
,365.2123532,365.2123532,108270.0,AAA,,He I,He,I,He I,,108270.0,live_nist
370.5005,370.4995274,370.5005,109800.0,AAA,,He I,He,I,He I,,109800.0,live_nist
370.5005,370.4995746,370.5005,988140.0,AAA,,He I,He,I,He I,,988140.0,live_nist
370.5005,370.4995779,370.5005,3952900.0,AAA,,He I,He,I,He I,,3952900.0,live_nist
370.5005,370.5005768,370.5005,1647000.0,AAA,,He I,He,I,He I,,1647000.0,live_nist
370.5005,370.500624,370.5005,2964400.0,AAA,,He I,He,I,He I,,2964400.0,live_nist
,370.5141427,370.5141427,2196100.0,AAA,,He I,He,I,He I,,2196100.0,live_nist
,373.2863477,373.2863477,827500.0,AAA,,He I,He,I,He I,,827500.0,live_nist
,373.287413,373.287413,496500.0,AAA,,He I,He,I,He I,,496500.0,live_nist
,373.3011837,373.3011837,165500.0,AAA,,He I,He,I,He I,,165500.0,live_nist
381.96074,381.9601975,381.96074,178760.0,AAA,,He I,He,I,He I,,178760.0,live_nist
381.96074,381.9602773,381.96074,1608700.0,AAA,,He I,He,I,He I,,1608700.0,live_nist
381.96074,381.9602828,381.96074,6435300.0,AAA,,He I,He,I,He I,,6435300.0,live_nist
381.96074,381.9613129,381.96074,2681400.0,AAA,,He I,He,I,He I,,2681400.0,live_nist
381.96074,381.9613927,381.96074,4826100.0,AAA,,He I,He,I,He I,,4826100.0,live_nist
,381.975731,381.975731,3575200.0,AAA,,He I,He,I,He I,,3575200.0,live_nist
383.3554,383.3548713,383.3554,964700.0,AAA,,He I,He,I,He I,,964700.0,live_nist
,383.8100125,383.8100125,374250.0,AAA,,He I,He,I,He I,,374250.0,live_nist
,386.7472343,386.7472343,1359200.0,AAA,,He I,He,I,He I,,1359200.0,live_nist
,386.7483778,386.7483778,815510.0,AAA,,He I,He,I,He I,,815510.0,live_nist
,386.7631595,386.7631595,271840.0,AAA,,He I,He,I,He I,,271840.0,live_nist
387.1791,387.1786406,387.1791,1338600.0,AAA,,He I,He,I,He I,,1338600.0,live_nist
,387.8176858,387.8176858,517530.0,AAA,,He I,He,I,He I,,517530.0,live_nist
,388.8604644,388.8604644,9474600.0,AAA,,He I,He,I,He I,,9474600.0,live_nist
388.8648,388.864559,388.8648,9474600.0,AAA,,He I,He,I,He I,,9474600.0,live_nist
388.8648,388.8648915,388.8648,9474600.0,AAA,,He I,He,I,He I,,9474600.0,live_nist
,392.6544387,392.6544387,1937100.0,AAA,,He I,He,I,He I,,1937100.0,live_nist
393.5912,393.5945223,393.5912,744750.0,AAA,,He I,He,I,He I,,744750.0,live_nist
396.47291,396.4728829,396.47291,6950700.0,AAA,,He I,He,I,He I,,6950700.0,live_nist
,397.2015454,397.2015454,22.842,AAA,E2,He I,He,I,He I,E2,22.842,live_nist
,400.9256516,400.9256516,2961200.0,AAA,,He I,He,I,He I,,2961200.0,live_nist
402.3973,402.3979795,402.3973,1128100.0,AAA,,He I,He,I,He I,,1128100.0,live_nist
402.61914,402.6184368,402.61914,322240.0,AAA,,He I,He,I,He I,,322240.0,live_nist
402.61914,402.6185901,402.61914,2899900.0,AAA,,He I,He,I,He I,,2899900.0,live_nist
402.61914,402.6186005,402.61914,11601000.0,AAA,,He I,He,I,He I,,11601000.0,live_nist
402.61914,402.619676,402.61914,4833600.0,AAA,,He I,He,I,He I,,4833600.0,live_nist
402.61914,402.6198294,402.61914,8699700.0,AAA,,He I,He,I,He I,,8699700.0,live_nist
,402.6356959,402.6356959,6444800.0,AAA,,He I,He,I,He I,,6444800.0,live_nist
412.08154,412.0810765,412.08154,2473800.0,AAA,,He I,He,I,He I,,2473800.0,live_nist
412.08154,412.0823747,412.08154,1484300.0,AAA,,He I,He,I,He I,,1484300.0,live_nist
,412.0991564,412.0991564,494760.0,AAA,,He I,He,I,He I,,494760.0,live_nist
,414.1332157,414.1332157,3.069,AA,E2,He I,He,I,He I,E2,3.069,live_nist
414.3761,414.3759059,414.3761,4881200.0,AAA,,He I,He,I,He I,,4881200.0,live_nist
416.8967,416.8971512,416.8967,1829800.0,AAA,,He I,He,I,He I,,1829800.0,live_nist
,438.3278555,438.3278555,5.317,AA,E2,He I,He,I,He I,E2,5.317,live_nist
438.79296,438.7929143,438.79296,8988900.0,AAA,,He I,He,I,He I,,8988900.0,live_nist
443.7551,443.7553428,443.7551,3268900.0,AAA,,He I,He,I,He I,,3268900.0,live_nist
447.14802,447.1470373,447.14802,682750.0,AAA,,He I,He,I,He I,,682750.0,live_nist
447.14802,447.1474077,447.14802,6144000.0,AAA,,He I,He,I,He I,,6144000.0,live_nist
447.14802,447.1474317,447.14802,24579000.0,AAA,,He I,He,I,He I,,24579000.0,live_nist
447.14802,447.1485658,447.14802,10241000.0,AAA,,He I,He,I,He I,,10241000.0,live_nist
447.14802,447.1489362,447.14802,18432000.0,AAA,,He I,He,I,He I,,18432000.0,live_nist
,447.1683251,447.1683251,13655000.0,AAA,,He I,He,I,He I,,13655000.0,live_nist
471.31457,471.3139173,471.31457,5289400.0,AAA,,He I,He,I,He I,,5289400.0,live_nist
471.31457,471.3156155,471.31457,3173600.0,AAA,,He I,He,I,He I,,3173600.0,live_nist
,471.3375684,471.3375684,1057900.0,AAA,,He I,He,I,He I,,1057900.0,live_nist
,491.074748,491.074748,10.28,AA,E2,He I,He,I,He I,E2,10.28,live_nist
,492.0612726,492.0612726,62.35,AA,E2,He I,He,I,He I,E2,62.35,live_nist
492.19313,492.1931036,492.19313,19863000.0,AAA,,He I,He,I,He I,,19863000.0,live_nist
,273.3184772,273.3184772,25056000.0,AA,,He II,He,II,He II,,25056000.0,live_nist
,273.3195173,273.3195173,15291000.0,AA,,He II,He,II,He II,,15291000.0,live_nist
,273.3199647,273.3199647,2707000.0,AA,,He II,He,II,He II,,2707000.0,live_nist
,273.3211384,273.3211384,15293000.0,AA,,He II,He,II,He II,,15293000.0,live_nist
,273.330886,273.330886,32071000.0,AA,,He II,He,II,He II,,32071000.0,live_nist
,273.3309064,273.3309064,30065000.0,AA,,He II,He,II,He II,,30065000.0,live_nist
,273.3314227,273.3314227,125270.0,AA,,He II,He,II,He II,,125270.0,live_nist
,273.3314467,273.3314467,5010900.0,AA,,He II,He,II,He II,,5010900.0,live_nist
,273.3329344,273.3329344,5416000.0,AA,,He II,He,II,He II,,5416000.0,live_nist
,273.3330439,273.3330439,1253500.0,AA,,He II,He,II,He II,,1253500.0,live_nist
,273.3349389,273.3349389,34360000.0,AA,,He II,He,II,He II,,34360000.0,live_nist
,273.335209,273.335209,2290500.0,AA,,He II,He,II,He II,,2290500.0,live_nist
,273.3357457,273.3357457,1127700.0,AA,,He II,He,II,He II,,1127700.0,live_nist
,320.2946921,320.2946921,45253000.0,AA,,He II,He,II,He II,,45253000.0,live_nist
,320.2961177,320.2961177,26220000.0,AA,,He II,He,II,He II,,26220000.0,live_nist
,320.2982222,320.2982222,4828800.0,AA,,He II,He,II,He II,,4828800.0,live_nist
,320.2999646,320.2999646,26224000.0,AA,,He II,He,II,He II,,26224000.0,live_nist
,320.3111934,320.3111934,67879000.0,AA,,He II,He,II,He II,,67879000.0,live_nist
,320.3112204,320.3112204,54301000.0,AA,,He II,He,II,He II,,54301000.0,live_nist
,320.312467,320.312467,239440.0,AA,,He II,He,II,He II,,239440.0,live_nist
,320.3125027,320.3125027,9050200.0,AA,,He II,He,II,He II,,9050200.0,live_nist
,320.3160332,320.3160332,9661200.0,AA,,He II,He,II,He II,,9661200.0,live_nist
,320.3163143,320.3163143,2395800.0,AA,,He II,He,II,He II,,2395800.0,live_nist
,320.316489,320.316489,72724000.0,AA,,He II,He,II,He II,,72724000.0,live_nist
,320.3171302,320.3171302,4848100.0,AA,,He II,He,II,He II,,4848100.0,live_nist
,320.3184037,320.3184037,2155300.0,AA,,He II,He,II,He II,,2155300.0,live_nist
,468.537685,468.537685,93899000.0,AA,,He II,He,II,He II,,93899000.0,live_nist
,468.5407226,468.5407226,49070000.0,AA,,He II,He,II,He II,,49070000.0,live_nist
,468.5524404,468.5524404,9796800.0,AA,,He II,He,II,He II,,9796800.0,live_nist
,468.5568006,468.5568006,49080000.0,AA,,He II,He,II,He II,,49080000.0,live_nist
,468.570385,468.570385,206050000.0,AA,,He II,He,II,He II,,206050000.0,live_nist
,468.570438,468.570438,112680000.0,AA,,He II,He,II,He II,,112680000.0,live_nist
,468.575708,468.575708,556460.0,AA,,He II,He,II,He II,,556460.0,live_nist
,468.5757975,468.5757975,18780000.0,AA,,He II,He,II,He II,,18780000.0,live_nist
,468.5804092,468.5804092,220760000.0,AA,,He II,He,II,He II,,220760000.0,live_nist
,468.583089,468.583089,14717000.0,AA,,He II,He,II,He II,,14717000.0,live_nist
,468.5884123,468.5884123,5009100.0,AA,,He II,He,II,He II,,5009100.0,live_nist
,468.5905553,468.5905553,19602000.0,AA,,He II,He,II,He II,,19602000.0,live_nist
,468.5917885,468.5917885,5568000.0,AA,,He II,He,II,He II,,5568000.0,live_nist
247.85612,247.85614,247.85612,28000000.0,C+,,C I,C,I,C I,,28000000.0,live_nist
258.2901,258.289728,258.2901,5800.0,C+,,C I,C,I,C I,,5800.0,live_nist
290.23,290.21958,290.23,430000.0,D,,C I,C,I,C I,,430000.0,live_nist
290.326,290.32403,290.326,1300000.0,D,,C I,C,I,C I,,1300000.0,live_nist
290.495,290.49677,290.495,2200000.0,D,,C I,C,I,C I,,2200000.0,live_nist
296.4846,296.48471,296.4846,9.0,D,,C I,C,I,C I,,9.0,live_nist
296.7224,296.72229,296.7224,21.0,D,,C I,C,I,C I,,21.0,live_nist
342.0405,342.0405,342.0405,,,,C I,C,I,C I,,,live_nist
345.8503,345.8503,345.8503,,,,C I,C,I,C I,,,live_nist
351.4801,351.4801,351.4801,,,,C I,C,I,C I,,,live_nist
351.8314,351.834,351.8314,,,,C I,C,I,C I,,,live_nist
359.514,359.5139,359.514,,,,C I,C,I,C I,,,live_nist
359.514,359.5156,359.514,,,,C I,C,I,C I,,,live_nist
359.5456,359.54456,359.5456,,,,C I,C,I,C I,,,live_nist
360.1465,360.1466,360.1465,,,,C I,C,I,C I,,,live_nist
360.344,360.3433,360.344,,,,C I,C,I,C I,,,live_nist
360.3528,360.3528,360.3528,,,,C I,C,I,C I,,,live_nist
360.3952,360.396,360.3952,,,,C I,C,I,C I,,,live_nist
360.794,360.7948,360.794,,,,C I,C,I,C I,,,live_nist
360.8696,360.8702,360.8696,,,,C I,C,I,C I,,,live_nist
360.9562,360.9561,360.9562,,,,C I,C,I,C I,,,live_nist
362.5609,362.5609,362.5609,,,,C I,C,I,C I,,,live_nist
364.8623,364.8622,364.8623,,,,C I,C,I,C I,,,live_nist
365.2824,365.2825,365.2824,,,,C I,C,I,C I,,,live_nist
366.86,366.8599,366.86,,,,C I,C,I,C I,,,live_nist
370.5557,370.5557,370.5557,,,,C I,C,I,C I,,,live_nist
371.2035,371.2035,371.2035,,,,C I,C,I,C I,,,live_nist
372.9026,372.9026,372.9026,,,,C I,C,I,C I,,,live_nist
373.2349,373.2344,373.2349,,,,C I,C,I,C I,,,live_nist
373.4509,373.45067,373.4509,,,,C I,C,I,C I,,,live_nist
373.5776,373.57775,373.5776,,,,C I,C,I,C I,,,live_nist
373.7186,373.71887,373.7186,,,,C I,C,I,C I,,,live_nist
374.0789,374.0787,374.0789,,,,C I,C,I,C I,,,live_nist
374.1443,374.14415,374.1443,,,,C I,C,I,C I,,,live_nist
374.2851,374.2857,374.2851,,,,C I,C,I,C I,,,live_nist
375.5121,375.5122,375.5121,,,,C I,C,I,C I,,,live_nist
375.6522,375.65177,375.6522,,,,C I,C,I,C I,,,live_nist
375.7048,375.7039,375.7048,,,,C I,C,I,C I,,,live_nist
375.7836,375.7833,375.7836,,,,C I,C,I,C I,,,live_nist
376.2251,376.22449,376.2251,,,,C I,C,I,C I,,,live_nist
376.3956,376.3958,376.3956,,,,C I,C,I,C I,,,live_nist
379.3678,379.3678,379.3678,,,,C I,C,I,C I,,,live_nist
380.4305,380.4305,380.4305,,,,C I,C,I,C I,,,live_nist
382.8849,382.8839,382.8849,,,,C I,C,I,C I,,,live_nist
383.3347,383.3341,383.3347,,,,C I,C,I,C I,,,live_nist
394.2223,394.2223,394.2223,,,,C I,C,I,C I,,,live_nist
396.1403,396.14027,396.1403,,,,C I,C,I,C I,,,live_nist
398.6879,398.688,398.6879,,,,C I,C,I,C I,,,live_nist
399.6488,399.6487,399.6488,,,,C I,C,I,C I,,,live_nist
399.6966,399.6965,399.6966,,,,C I,C,I,C I,,,live_nist
399.7136,399.7137,399.7136,,,,C I,C,I,C I,,,live_nist
399.7136,399.714,399.7136,,,,C I,C,I,C I,,,live_nist
400.2976,400.2977,400.2976,,,,C I,C,I,C I,,,live_nist
400.993,400.9928,400.993,,,,C I,C,I,C I,,,live_nist
402.2115,402.211452,402.2115,,,,C I,C,I,C I,,,live_nist
402.2841,402.284321,402.2841,,,,C I,C,I,C I,,,live_nist
402.5221,402.522568,402.5221,,,,C I,C,I,C I,,,live_nist
402.8355,402.8357,402.8355,,,,C I,C,I,C I,,,live_nist
402.9413,402.94119,402.9413,,,,C I,C,I,C I,,,live_nist
403.1795,403.180216,403.1795,,,,C I,C,I,C I,,,live_nist
403.3228,403.3228,403.3228,,,,C I,C,I,C I,,,live_nist
406.3577,406.3577,406.3577,,,,C I,C,I,C I,,,live_nist
406.4271,406.4264,406.4271,,,,C I,C,I,C I,,,live_nist
406.5246,406.52425,406.5246,,,,C I,C,I,C I,,,live_nist
406.6752,406.6752,406.6752,,,,C I,C,I,C I,,,live_nist
407.097,407.0969,407.097,,,,C I,C,I,C I,,,live_nist
407.2643,407.2643,407.2643,,,,C I,C,I,C I,,,live_nist
407.2643,407.2658,407.2643,,,,C I,C,I,C I,,,live_nist
407.3327,407.3325,407.3327,,,,C I,C,I,C I,,,live_nist
408.2415,408.2415,408.2415,,,,C I,C,I,C I,,,live_nist
408.2981,408.298,408.2981,,,,C I,C,I,C I,,,live_nist
408.3161,408.3163,408.3161,,,,C I,C,I,C I,,,live_nist
408.3161,408.3165,408.3161,,,,C I,C,I,C I,,,live_nist
414.6264,414.6276,414.6264,,,,C I,C,I,C I,,,live_nist
414.6971,414.6968,414.6971,,,,C I,C,I,C I,,,live_nist
414.7976,414.7976,414.7976,,,,C I,C,I,C I,,,live_nist
415.3374,415.3373,415.3374,,,,C I,C,I,C I,,,live_nist
415.834,415.7723,415.834,,,,C I,C,I,C I,,,live_nist
420.971,420.972,420.971,,,,C I,C,I,C I,,,live_nist
420.9905,420.9914,420.9905,,,,C I,C,I,C I,,,live_nist
421.1115,421.1101,421.1115,,,,C I,C,I,C I,,,live_nist
421.1115,421.111,421.1115,,,,C I,C,I,C I,,,live_nist
421.1613,421.162,421.1613,,,,C I,C,I,C I,,,live_nist
421.1817,421.1815,421.1817,,,,C I,C,I,C I,,,live_nist
421.1817,421.1824,421.1817,,,,C I,C,I,C I,,,live_nist
421.2342,421.2341,421.2342,,,,C I,C,I,C I,,,live_nist
421.2342,421.2357,421.2342,,,,C I,C,I,C I,,,live_nist
421.3074,421.3072,421.3074,,,,C I,C,I,C I,,,live_nist
422.2466,422.2454,422.2466,,,,C I,C,I,C I,,,live_nist
422.2466,422.2467,422.2466,,,,C I,C,I,C I,,,live_nist
422.3159,422.3152,422.3159,,,,C I,C,I,C I,,,live_nist
422.3159,422.3172,422.3159,,,,C I,C,I,C I,,,live_nist
422.336,422.3347,422.336,,,,C I,C,I,C I,,,live_nist
422.336,422.3361,422.336,,,,C I,C,I,C I,,,live_nist
422.8326,422.83269,422.8326,,,,C I,C,I,C I,,,live_nist
,424.6448,424.6448,,,,C I,C,I,C I,,,live_nist
426.90197,426.90179,426.90197,2100000.0,E,,C I,C,I,C I,,2100000.0,live_nist
434.164,434.16453,434.164,,,,C I,C,I,C I,,,live_nist
434.2396,434.24042,434.2396,,,,C I,C,I,C I,,,live_nist
434.4111,434.4104,434.4111,,,,C I,C,I,C I,,,live_nist
434.4309,434.4311,434.4309,,,,C I,C,I,C I,,,live_nist
434.8966,434.8967,434.8966,,,,C I,C,I,C I,,,live_nist
435.5408,435.5404,435.5408,,,,C I,C,I,C I,,,live_nist
437.13814,437.13814,437.13814,1270000.0,B,,C I,C,I,C I,,1270000.0,live_nist
446.13,446.12697,446.13,,,,C I,C,I,C I,,,live_nist
446.13,446.13155,446.13,,,,C I,C,I,C I,,,live_nist
446.15,446.14876,446.15,,,,C I,C,I,C I,,,live_nist
446.15,446.15334,446.15,,,,C I,C,I,C I,,,live_nist
446.3886,446.38653,446.3886,,,,C I,C,I,C I,,,live_nist
446.3886,446.38895,446.3886,,,,C I,C,I,C I,,,live_nist
446.4448,446.44492,446.4448,,,,C I,C,I,C I,,,live_nist
446.4677,446.46675,446.4677,,,,C I,C,I,C I,,,live_nist
446.4677,446.46917,446.4677,,,,C I,C,I,C I,,,live_nist
446.6476,446.647168,446.6476,,,,C I,C,I,C I,,,live_nist
446.6476,446.65079,446.6476,,,,C I,C,I,C I,,,live_nist
446.7309,446.73111,446.7309,,,,C I,C,I,C I,,,live_nist
447.7472,447.746591,447.7472,,,,C I,C,I,C I,,,live_nist
447.7472,447.750602,447.7472,,,,C I,C,I,C I,,,live_nist
447.8319,447.831312,447.8319,,,,C I,C,I,C I,,,live_nist
447.8588,447.85821,447.8588,,,,C I,C,I,C I,,,live_nist
447.8825,447.88017,447.8825,,,,C I,C,I,C I,,,live_nist
447.8825,447.88219,447.8825,,,,C I,C,I,C I,,,live_nist
,456.510527,456.510527,,,,C I,C,I,C I,,,live_nist
462.15695,462.15693,462.15695,0.0023,C+,M1,C I,C,I,C I,M1,0.0023,live_nist
462.73438,462.73444,462.73438,2.2e-05,C,E2,C I,C,I,C I,E2,2.2e-05,live_nist
467.14,467.14,467.14,,,,C I,C,I,C I,,,live_nist
467.666,467.668116,467.666,2700.0,E,,C I,C,I,C I,,2700.0,live_nist
467.755,467.74,467.755,,,,C I,C,I,C I,,,live_nist
467.755,467.757,467.755,,,,C I,C,I,C I,,,live_nist
470.17,470.158,470.17,,,,C I,C,I,C I,,,live_nist
470.383,470.358,470.383,,,,C I,C,I,C I,,,live_nist
473.4262,473.426281,473.4262,260000.0,C,,C I,C,I,C I,,260000.0,live_nist
,473.491967,473.491967,3100.0,D,,C I,C,I,C I,,3100.0,live_nist
473.5165,473.516514,473.5165,46000.0,C,,C I,C,I,C I,,46000.0,live_nist
473.8213,473.822053,473.8213,76000.0,C,,C I,C,I,C I,,76000.0,live_nist
473.8466,473.846634,473.8466,230000.0,C,,C I,C,I,C I,,230000.0,live_nist
474.257,474.256,474.257,300000.0,C,,C I,C,I,C I,,300000.0,live_nist
